update,pg_mix_loss,pg_ex_loss
2021,269.02975,-9.540615
2022,14.343424,0.13123882
2023,106.89673,-3.2443721
2024,191.40479,-4.83443
2025,292.56012,-9.641325
2026,12.922406,-0.035272636
2027,-135.79155,2.4865673
2028,26.056904,-1.1127621
2029,174.45517,-3.1874747
2030,134.05852,-3.9670162
2031,-4.5931807,-0.6693535
2032,112.58147,-3.8061166
2033,-293.5114,6.4840293
2034,130.72543,-3.747385
2035,89.74656,-2.068247
2036,170.16966,-5.3908834
2037,4.462764,0.2439589
2038,94.368,-2.9027722
2039,91.02406,-2.2534728
2040,-195.87592,5.563702
2041,303.0144,-10.388588
2042,-54.62069,1.4806052
2043,-128.37463,2.0911517
2044,34.01782,-0.61596155
2045,204.68173,-8.461807
2046,-6.245455,0.2710365
2047,-168.94095,2.9581845
2048,101.776146,-3.5247052
2049,-88.306984,2.2371037
2050,-92.9705,1.459221
2051,138.59666,-2.9866843
2052,32.654068,-1.8618
2053,-55.381447,1.0626479
2054,-84.28331,1.0548837
2055,397.84497,-14.7107315
2056,-39.10212,0.30884635
2057,-156.69058,2.972873
2058,238.4904,-10.065486
2059,-22.00089,-0.006278813
2060,143.00616,-3.5806363
2061,55.65038,-1.6881453
2062,226.75151,-9.428494
2063,20.096912,-0.82801515
2064,-27.009823,1.3234789
2065,62.135406,-2.1408293
2066,180.83322,-5.309805
2067,-49.073456,1.0385678
2068,182.87143,-6.474868
2069,-120.01674,2.0752525
2070,170.88797,-6.7401414
2071,338.002,-8.00882
2072,200.21394,-5.5474734
2073,-9.435957,0.53219306
2074,-46.82868,0.88775384
2075,51.70919,-1.2920291
2076,-120.30275,1.8616346
2077,4.6478767,-0.2942506
2078,39.081303,-1.5300195
2079,93.117485,-2.8471973
2080,225.5433,-7.8232393
2081,61.355633,-2.846219
2082,62.007347,-1.5041971
2083,-64.58153,1.2498281
2084,-45.299965,-1.0834078
2085,2.6741576,0.38663995
2086,-34.936195,1.0297772
2087,136.74858,-4.34012
2088,-91.17096,1.0977904
2089,-2.232572,0.085945986
2090,176.01208,-5.1342006
2091,114.36444,-2.274912
2092,197.67966,-6.233253
2093,519.52716,-15.432047
2094,101.702705,-5.5154405
2095,-86.009155,1.5597682
2096,157.68265,-6.5314894
2097,78.897705,-3.0703607
2098,161.79507,-5.250633
2099,-70.91731,1.2796539
2100,164.58723,-5.9296436
2101,-72.59452,1.1135638
2102,-56.73681,1.1023937
2103,151.27618,-4.8930664
2104,-180.37717,2.4532027
2105,-57.91438,1.9894266
2106,-82.44437,1.2603279
2107,194.262,-5.940056
2108,106.265305,-3.018554
2109,181.13162,-4.7053223
2110,-16.014927,0.4367608
2111,152.83138,-6.1334257
2112,299.32318,-9.69175
2113,202.64034,-6.88507
2114,18.463253,-1.0531714
2115,202.31876,-6.229043
2116,433.7937,-11.367776
2117,646.74396,-27.309498
2118,-33.504894,-0.053592276
2119,139.58054,-6.9711595
2120,-131.56999,-2.0441756
2121,235.23447,-8.419888
2122,58.01225,-5.104398
2123,-320.6495,5.2656875
2124,-38.22696,0.3689962
2125,-504.12607,6.8814974
2126,-537.6435,9.105448
2127,119.8807,-4.8061996
2128,-168.48007,2.9933546
2129,57.838116,-4.530871
2130,0.501001,-0.49978608
2131,201.48634,-8.182749
2132,36.734306,-4.1131673
2133,194.48184,-7.8110642
2134,79.22433,-2.7340953
2135,-0.595561,-0.93647957
2136,194.92569,-7.830031
2137,219.74438,-9.35991
2138,-286.7144,4.4524455
2139,-299.09198,3.5454354
2140,-74.44097,0.6536733
2141,413.51367,-16.232271
2142,333.8461,-13.786969
2143,101.36815,-4.3495526
2144,-53.31264,0.3658171
2145,82.28212,-3.0527792
2146,32.643112,-2.3219695
2147,415.5974,-16.365637
2148,68.653015,-2.8245542
2149,-64.62552,1.1720046
2150,273.84744,-8.314511
2151,306.9595,-11.071732
2152,-81.64238,1.1127713
2153,484.7705,-17.958242
2154,-789.92786,10.632002
2155,453.3144,-19.068554
2156,-474.84732,6.950321
2157,466.8732,-19.67627
2158,557.4526,-21.212597
2159,-654.28094,9.369176
2160,-545.7262,7.828406
2161,833.74524,-33.54067
2162,-826.02655,19.208103
2163,-411.36728,7.5860147
2164,-1155.4691,26.515789
2165,527.791,-25.580915
2166,702.698,-20.645744
2167,154.35895,-5.124838
2168,81.87291,-4.74751
2169,717.22473,-26.695532
2170,407.72784,-15.065824
2171,260.4087,-9.503365
2172,-80.575195,1.0163418
2173,368.69214,-10.97055
2174,-656.2918,9.383319
2175,-355.50165,5.4045224
2176,-12.845042,-0.4432385
2177,123.34994,-5.6919575
2178,-89.83008,0.06983757
2179,-261.37836,3.302663
2180,196.54317,-7.7820015
2181,89.80445,-3.375377
2182,71.812485,-2.1556516
2183,-220.10527,2.2784526
2184,321.5973,-12.860285
2185,-108.3463,1.07497
2186,-450.28174,9.107385
2187,442.77643,-21.051725
2188,79.84157,-3.6197152
2189,134.64247,-7.480639
2190,-69.58524,1.2245982
2191,54.195637,-1.9378717
2192,190.57718,-7.991246
2193,176.08481,-5.164016
2194,-123.13133,0.352841
2195,-416.40234,6.9475617
2196,87.82417,-3.8661575
2197,-48.259106,-1.2979839
2198,-55.242138,-0.2030054
2199,57.321777,-2.8986368
2200,795.95544,-27.375477
2201,12.802694,-0.67948794
2202,88.0854,-2.0452719
2203,-719.24396,10.64151
2204,-5.8278465,0.19870475
2205,188.61295,-6.9950666
2206,-226.27022,2.3271356
2207,171.13676,-7.158789
2208,329.07214,-13.275919
2209,188.65901,-4.105013
2210,-31.60994,0.5427907
2211,-3.0936782,0.479268
2212,-253.90982,3.380956
2213,136.24844,-6.1858606
2214,104.15132,-4.1699734
2215,48.182907,-1.4421284
2216,-746.613,1.0345197
2217,-52.775673,0.39341396
2218,-49.890663,0.11900964
2219,-21.828922,-0.4895453
2220,-56.625446,0.21192011
2221,57.39488,-3.6972435
2222,-199.10124,2.0278206
2223,9.801204,-1.7943041
2224,-158.01515,2.9815402
2225,451.49112,-3.9153647
2226,193.58113,-5.020949
2227,212.68413,-6.1986723
2228,-70.2905,0.013497258
2229,7.7526674,-0.33113134
2230,19.971624,-1.2324984
2231,0.028711509,-0.6583334
2232,206.61467,-4.5302076
2233,182.58083,-5.046404
2234,-144.83574,2.9502757
2235,63.750652,-1.6234388
2236,150.01086,-5.431592
2237,180.36035,-4.1869206
2238,-40.04173,1.9028269
2239,-19.904354,0.015667725
2240,12.330864,-0.39720887
2241,-121.13084,1.892889
2242,5.371825,0.09055638
2243,233.14395,-10.174209
2244,163.37167,-4.267474
2245,13.118811,-1.5496113
2246,75.03454,-2.0952945
2247,-56.016785,0.4080276
2248,126.17727,-5.2188325
2249,61.531136,-3.2338862
2250,9.486425,-1.4504595
2251,143.98642,-6.451712
2252,118.56549,-1.5841796
2253,56.138023,-1.2042084
2254,47.217842,-1.5907536
2255,70.725296,-2.6423295
2256,-24.943996,-0.049838375
2257,-171.60818,2.779346
2258,-100.7061,1.6990395
2259,225.89725,-11.020334
2260,100.69489,-2.4663765
2261,-26.242458,0.28060275
2262,32.218803,-3.7797809
2263,-72.47186,0.7893599
2264,-42.953876,0.69179124
2265,30.107098,-2.1730034
2266,7.319458,-1.3728826
2267,213.63403,-7.1357193
2268,-60.499714,-0.02211609
2269,-431.83594,8.693198
2270,-71.68082,1.461011
2271,-94.77732,0.20147696
2272,-4.7336144,-1.632114
2273,57.5094,-4.325911
2274,7.8076944,-0.7004217
2275,189.0725,-6.4180527
2276,25.721308,-2.3478866
2277,49.83485,-3.3533726
2278,-88.79046,-0.5643383
2279,-28.719706,-0.15314701
2280,-2.1010664,-0.5985385
2281,-295.97357,2.6877217
2282,-224.97554,2.8259208
2283,-114.45339,1.1581339
2284,-56.58318,-0.62499964
2285,-324.6233,3.9845188
2286,-62.142418,-0.6915406
2287,18.474428,-3.435601
2288,-176.63098,2.9068215
2289,141.28506,-4.341677
2290,-95.945526,0.33782104
2291,-337.36353,3.3701992
2292,186.66875,-7.91397
2293,106.526024,-5.0877304
2294,83.98664,-3.4637341
2295,44.03611,-3.7830577
2296,27.65882,-2.6510513
2297,-323.66428,4.0493875
2298,-83.38074,1.0677668
2299,-184.26096,3.6413693
2300,57.908886,-3.4043999
2301,57.02889,-4.5585766
2302,-46.68777,0.29222113
2303,-26.469067,-0.48566207
2304,44.915436,-3.0350218
2305,77.84672,-5.6320987
2306,-84.26815,0.61742383
2307,21.29002,-1.477355
2308,3.7529159,-0.30698115
2309,194.62704,-8.294195
2310,-365.12643,4.0582323
2311,-25.92948,-1.0568883
2312,-57.553276,0.4934578
2313,83.289276,-4.534947
2314,-3.1572092,-0.64277214
2315,-116.102684,0.8192288
2316,23.556349,-3.2152722
2317,114.352844,-4.868827
2318,-48.09655,0.079636
2319,-83.362114,0.27761245
2320,-201.78711,2.1338294
2321,70.164406,-3.5650413
2322,17.300352,-2.9238572
2323,0.6053818,-1.2969176
2324,-162.13718,1.085467
2325,69.59267,-4.1148157
2326,-129.6969,0.7702693
2327,-174.1943,3.111256
2328,123.15849,-6.4494467
2329,-7.541098,-0.8617202
2330,62.267387,-2.5106761
2331,-160.61899,2.1251595
2332,61.960743,-4.552856
2333,93.10191,-5.520277
2334,-57.65315,-0.16651995
2335,-200.7526,2.301838
2336,-156.44241,1.4570735
2337,27.236364,-2.9750552
2338,-207.9462,2.0991457
2339,-34.20086,-0.5496466
2340,-48.755013,-0.2662817
2341,-163.47649,1.3147508
2342,84.899216,-2.7420926
2343,-200.15755,2.5804138
2344,-116.54453,0.27982253
2345,-71.288895,0.25852585
2346,-297.6514,3.2390263
2347,-267.0056,-0.04010143
2348,55.96521,-5.341755
2349,-86.30526,-0.23848243
2350,185.67253,-8.319587
2351,-90.87013,-0.8909108
2352,-13.6607485,-1.2812573
2353,-313.28024,4.295251
2354,-57.6308,-1.507424
2355,-32.24097,-0.4149061
2356,81.27469,-5.693291
2357,36.09832,-2.041999
2358,126.09605,-6.201989
2359,-256.8211,3.573195
2360,-213.19096,4.601073
2361,-108.60304,0.5414355
2362,-335.64423,3.3316662
2363,286.4297,-8.803169
2364,-0.7997116,0.596713
2365,-137.05283,1.4914821
2366,158.27592,-5.0920854
2367,-96.82955,1.374267
2368,20.86795,-1.675271
2369,-28.917347,-0.22810335
2370,0.49365196,-3.2931094
2371,-34.884773,-0.09867289
2372,-1.2942207,-2.450171
2373,-32.33465,0.10217637
2374,-47.444736,-0.8699485
2375,-41.543922,0.68304974
2376,-87.63019,0.6146912
2377,101.35972,-6.960196
2378,-19.260214,-0.29530397
2379,-14.586733,-1.1179411
2380,-137.44054,1.5421543
2381,23.135149,-2.6213202
2382,-49.988617,0.989649
2383,72.0112,-4.693202
2384,-131.09164,1.1160972
2385,-182.59079,3.1125674
2386,-361.40854,5.331566
2387,71.839584,-2.6905358
2388,-291.2356,5.4361434
2389,108.922874,-6.885634
2390,45.965935,-3.335778
2391,-73.76723,0.009711099
2392,146.35335,-8.233734
2393,-98.96724,0.66490656
2394,-21.565289,-1.5496128
2395,-146.72299,2.173029
2396,55.31492,-5.214911
2397,-47.158997,-1.0528047
2398,-59.590538,-0.21247604
2399,-13.914848,-0.6794763
2400,-83.57294,0.045273773
2401,-68.32115,0.16781172
2402,-65.51262,0.14008735
2403,-43.45139,-0.5527326
2404,-108.61521,1.0359755
2405,-34.859554,-0.1504515
2406,56.204144,-1.6187465
2407,89.031685,-6.3777366
2408,-166.64677,2.2962825
2409,10.330584,0.49096102
2410,-95.90102,1.2341063
2411,-138.60709,1.559068
2412,119.78131,-5.849671
2413,-41.27978,-0.37290514
2414,-4.2635527,-1.1826807
2415,-112.5355,1.4875674
2416,41.693634,-1.9221523
2417,-38.53594,0.6942674
2418,-200.25127,1.5847011
2419,16.781054,-3.9609437
2420,-47.65628,-0.05831962
2421,-26.002476,-0.38026366
2422,42.77546,-4.630072
2423,-116.50419,1.5567514
2424,-41.140583,-0.25565082
2425,-5.7643533,-1.6364975
2426,183.52055,-9.6304655
2427,69.8997,-6.3671055
2428,-142.62334,1.700237
2429,30.323162,-2.7888627
2430,84.05318,-2.7389424
2431,70.36816,-2.8796475
2432,-25.123486,-0.71161306
2433,201.26953,-7.4754996
2434,64.050545,-5.1518035
2435,-15.959265,-0.8233054
2436,173.81326,-5.610953
2437,27.807795,-2.2485821
2438,18.3715,-2.6663675
2439,133.18216,-7.210013
2440,36.253754,-2.5142825
2441,-301.06662,3.869281
2442,145.57603,-7.9638467
2443,149.53737,-3.9521146
2444,-65.27583,0.048008703
2445,116.69112,-5.943039
2446,-137.73796,0.3520556
2447,36.789227,-3.4814487
2448,13.785406,-1.1134503
2449,-20.962753,-0.82356584
2450,-170.27078,3.3890705
2451,156.2756,-4.00063
2452,153.61928,-3.9737995
2453,302.4845,-8.666597
2454,1.6045411,-1.6096618
2455,-66.549225,0.17626154
2456,-148.97331,3.2368233
2457,164.69215,-4.8456316
2458,322.03427,-13.03435
2459,-24.433586,-0.22965565
2460,82.33739,-2.5011451
2461,31.681255,-3.7756028
2462,-213.55347,2.3326654
2463,32.709187,-2.039206
2464,-132.44606,1.1824744
2465,-121.2879,2.0937855
2466,37.194088,-1.8960707
2467,2.0870132,-2.6746476
2468,61.48484,-3.8664246
2469,-40.887627,0.5045374
2470,45.85448,-1.8161097
2471,-249.03528,3.742572
2472,-460.84784,4.9553614
2473,364.44293,-13.129099
2474,-73.636024,0.9829868
2475,-146.13669,1.298553
2476,49.90989,-4.245748
2477,-224.86772,4.208316
2478,-47.52971,0.75592244
2479,-14.115176,-0.6459208
2480,235.09448,-4.8587623
2481,-49.855553,-1.8351591
2482,71.21205,-4.774216
2483,110.18916,-6.7200723
2484,-28.036251,-0.20564862
2485,-7.066924,-0.65038556
2486,-46.66062,0.6595801
2487,34.348747,-2.0136638
2488,55.264366,-5.8148108
2489,129.80779,-4.1511497
2490,-221.27328,4.7802434
2491,-12.973122,-0.5128453
2492,-101.50148,0.02633891
2493,41.145515,-3.0056336
2494,78.516464,-4.059943
2495,-8.401062,-1.3383765
2496,-193.89093,2.8743076
2497,-149.98766,4.4057117
2498,19.063072,-2.9421992
2499,148.01143,-4.9475594
2500,107.47551,-3.419806
2501,-143.87692,1.9859922
2502,39.5044,-3.2578588
2503,-27.963531,-0.3868801
2504,-163.95541,1.05801
2505,-105.58293,0.80235654
2506,-235.1381,3.168216
2507,-144.17749,1.063645
2508,382.3649,-17.944122
2509,40.49353,-4.3198037
2510,82.647354,-7.081916
2511,15.815386,-2.5965927
2512,210.09868,-10.927603
2513,95.20738,-6.740548
2514,-63.98232,0.6146704
2515,-312.2874,9.25369
2516,25.044886,-2.2416809
2517,170.45312,-6.920934
2518,-136.06082,3.300129
2519,152.84508,-4.3193197
2520,-38.0755,-0.36074924
2521,43.74625,-3.540659
2522,258.50485,-17.309153
2523,-40.150185,-0.035662554
2524,84.890625,-4.47852
2525,74.31223,-4.4708705
2526,50.571037,-5.1875124
2527,-252.64139,2.8775842
2528,209.06815,-5.6310644
2529,-215.6344,2.1742902
2530,-74.64757,-0.2769723
2531,90.850784,-6.52519
2532,-57.694893,0.38573176
2533,-94.5259,1.1975704
2534,-265.0651,2.7972884
2535,-201.40579,3.2510178
2536,100.68968,-6.947322
2537,19.23194,-4.333665
2538,-136.98627,2.1286435
2539,-88.481064,1.2616832
2540,113.56173,-4.5549173
2541,56.312397,-7.9206133
2542,-110.6498,2.3666596
2543,-70.975655,0.6031802
2544,70.78861,-5.9205995
2545,-35.37636,-3.22947
2546,-288.99518,6.1082997
2547,-54.09549,-1.8851131
2548,-185.89664,1.1126586
2549,-81.19974,-1.0378933
2550,-916.61554,13.497752
2551,236.14172,-16.98224
2552,-224.93098,3.6767712
2553,28.846033,-5.5585237
2554,-38.488503,-0.98490065
2555,-541.45386,6.0714784
2556,321.14078,-10.473588
2557,256.0989,-6.84698
2558,-74.50711,-1.1256672
2559,247.59995,-7.5659437
2560,19.342175,-2.4923582
2561,-135.08597,1.2734826
2562,-217.14941,0.89881706
2563,-65.75482,0.53817064
2564,5.2557983,-4.110846
2565,-269.01407,3.8524299
2566,29.317362,-4.1277404
2567,-105.0168,-1.0487366
2568,-34.838234,-1.8362249
2569,-749.7828,13.549146
2570,-129.41098,1.1244667
2571,46.563454,-4.140594
2572,52.63233,-6.538305
2573,-94.15961,-1.1613672
2574,-246.47507,4.127191
2575,223.0065,-9.92757
2576,-24.117931,-0.62425673
2577,105.64793,-4.346191
2578,157.62468,-10.180052
2579,225.88278,-10.126286
2580,-44.310547,-1.0275593
2581,-181.57748,1.6430244
2582,44.260296,-4.4572406
2583,62.088524,-8.57834
2584,21.636753,-4.1733313
2585,-194.41159,2.8945162
2586,-25.53289,-2.9112933
2587,-136.59003,1.1468506
2588,29.99722,-2.0494757
2589,-4.9013534,0.08607049
2590,149.4688,-8.084567
2591,-240.3737,3.446605
2592,-14.305011,-0.549667
2593,24.359106,-2.4501033
2594,-89.619606,0.33244768
2595,205.08395,-6.569731
2596,-8.538043,-0.12165737
2597,13.135488,-1.573807
2598,-77.34746,0.4046496
2599,13.038446,-1.9227349
2600,-15.85404,-0.9174536
2601,-223.29073,2.1929846
2602,-135.35611,0.78227043
2603,-172.12212,3.5475242
2604,-34.5619,-1.1839902
2605,54.16903,-3.432092
2606,80.40384,-0.8145294
2607,25.704212,-4.809142
2608,-29.178446,-0.8181521
2609,108.77759,-10.110186
2610,-61.318066,-0.3430908
2611,-240.57214,2.9681842
2612,717.2984,-28.959309
2613,-80.70864,0.043934412
2614,34.357002,-2.9665244
2615,134.80783,-8.495717
2616,120.510216,-2.7945647
2617,-0.629002,0.34048754
2618,-138.51353,-1.7123177
2619,104.86509,-3.2890332
2620,31.274908,-4.718881
2621,-298.35428,5.7141337
2622,343.12802,-18.47715
2623,-270.04547,3.4568202
2624,20.517147,-5.7044597
2625,193.94626,-5.8189397
2626,-58.750664,-0.30690074
2627,71.45506,-9.534756
2628,-218.30472,1.593989
2629,-70.30083,0.867404
2630,-320.55093,5.4118204
2631,-48.357754,-1.1210736
2632,63.035133,-2.4873433
2633,-18.500402,-2.1012375
2634,231.71855,-8.941582
2635,-97.66192,-0.28671923
2636,-14.733179,-0.958032
2637,-92.90497,0.5672345
2638,48.487076,-2.8871198
2639,-28.194605,-2.1744628
2640,-53.77932,-0.71447355
2641,123.057236,-9.189634
2642,114.26841,-4.333145
2643,-113.63536,0.97750884
2644,222.94576,-8.687109
2645,73.794556,-4.763592
2646,-11.566846,-1.1141164
2647,658.60876,-27.102032
2648,-12.6685505,-2.1521945
2649,-109.508194,-0.033183217
2650,4.322171,-1.3312838
2651,11.976603,-3.3115726
2652,105.58009,-6.8929987
2653,-209.72029,2.7454872
2654,255.62744,-12.964844
2655,207.09311,-10.090535
2656,104.598854,-4.056523
2657,257.90997,-9.643209
2658,-91.61278,0.4663371
2659,48.160088,-2.893457
2660,-38.765007,-2.222047
2661,207.06418,-5.8564963
2662,-190.33011,3.4588745
2663,32.017296,-1.1523725
2664,-107.2834,-0.22017717
2665,437.08612,-20.802496
2666,162.82524,-9.543718
2667,253.8781,-13.469348
2668,102.05429,-2.8919208
2669,-9.123908,-0.7156841
2670,615.17224,-23.64852
2671,616.02136,-23.249119
2672,79.11952,-5.3535614
2673,150.93767,-7.7563353
2674,-270.76782,-3.435196
2675,652.40796,-28.851877
2676,12.785082,-3.2729576
2677,-763.93225,17.649357
2678,185.2847,-10.469381
2679,-200.1218,4.462339
2680,-949.0394,12.644216
2681,212.71333,-9.186463
2682,-162.85043,1.0121647
2683,-137.0278,-7.2678146
2684,-69.398705,1.2484186
2685,-195.6272,3.189859
2686,32.939426,-5.2389307
2687,269.0035,-8.463257
2688,79.52824,-3.6009972
2689,-102.00273,0.3139629
2690,48.05053,-5.672246
2691,289.5157,-16.477612
2692,-444.20898,8.831087
2693,-750.37683,11.916564
2694,97.39144,-4.2147326
2695,537.2958,-23.386856
2696,248.89348,-6.668334
2697,119.47516,-6.685476
2698,86.89665,-2.4154296
2699,159.79607,-10.879964
2700,-351.29367,4.313706
2701,573.19006,-14.2031355
2702,220.03804,-6.5869837
2703,-143.49867,0.06517096
2704,50.144196,-1.2765602
2705,591.18567,-28.712912
2706,-288.65103,7.180478
2707,604.45416,-15.021312
2708,-1231.2686,22.229801
2709,481.74414,-11.837958
2710,-1250.0844,15.48439
2711,659.214,-15.48311
2712,661.1486,-16.957407
2713,-1199.9537,29.332874
2714,-693.7615,8.488668
2715,714.87946,-31.455633
2716,-1124.8562,16.291023
2717,-235.05222,5.185224
2718,-854.36316,11.722467
2719,683.59064,-37.398045
2720,578.0718,-26.051998
2721,163.70589,-11.713647
2722,20.604609,-5.239539
2723,620.3439,-26.915878
2724,183.53069,-13.470816
2725,216.67351,-11.001393
2726,123.50559,-12.406019
2727,119.959206,-8.709024
2728,-519.77124,6.8751936
2729,-381.64398,4.339016
2730,-168.13316,2.0228171
2731,116.68715,-6.182561
2732,517.7145,-24.618828
2733,-163.29228,0.25845546
2734,170.53664,-11.879092
2735,-33.2165,-2.3744545
2736,74.57467,-4.7782784
2737,-329.83514,6.0231595
2738,-56.86007,-2.198997
2739,-120.69617,1.8404402
2740,-416.42813,6.642493
2741,515.32336,-23.226799
2742,-4.1826296,-0.45202932
2743,314.81573,-10.548878
2744,266.96454,-10.465995
2745,-26.002666,-0.36669207
2746,458.9479,-24.502127
2747,338.35907,-17.406712
2748,-123.28731,1.5590839
2749,-620.3011,9.3930645
2750,-111.25818,-0.36946088
2751,69.59482,-1.7613571
2752,-165.73404,2.7563095
2753,116.73525,-3.8664975
2754,957.0072,-44.967358
2755,-26.34396,0.05894258
2756,-182.69727,0.74689275
2757,-871.27576,14.97039
2758,-111.778076,0.8066797
2759,400.6743,-19.505466
2760,169.59125,-7.738983
2761,215.02693,-6.598404
2762,227.83638,-14.116774
2763,-223.49966,1.4307344
2764,-196.05899,2.0750716
2765,226.96321,-4.280105
2766,-180.17162,-0.52884936
2767,403.4256,-18.179487
2768,46.055702,-1.1264231
2769,66.527824,-3.664413
2770,-674.7782,2.1875045
2771,-60.95536,0.2625813
2772,-55.43451,0.09742159
2773,-28.459213,-0.4529069
2774,-75.72422,0.4096788
2775,60.57958,-4.3807583
2776,-204.6679,2.333972
2777,219.74341,-1.8055992
2778,94.87825,3.338173
2779,109.90591,-3.8790214
2780,196.34831,-3.9693482
2781,178.59872,-5.852406
2782,-27.940409,0.75530744
2783,52.941658,-0.90673906
2784,40.14361,-0.2461997
2785,46.66282,-0.5971665
2786,170.90584,-6.09542
2787,173.17673,-3.6515508
2788,-99.457436,2.8070605
2789,109.8891,-4.8697777
2790,121.17947,-3.7704053
2791,182.13487,-4.5644207
2792,-1.7203296,0.73949754
2793,0.9656967,0.5322622
2794,48.002407,-1.0563463
2795,-99.03514,2.5054693
2796,-0.49366245,0.06089554
2797,305.74655,-13.719702
2798,166.684,-1.9596412
2799,84.26927,-2.106249
2800,91.36474,-1.7937597
2801,-5.895009,0.39717683
2802,171.9429,-3.6649857
2803,48.84194,-0.4474597
2804,88.75595,-2.1992328
2805,145.51328,-6.5386415
2806,86.12776,-1.4238346
2807,42.01283,-0.34061208
2808,45.20619,-1.0802817
2809,100.20792,-4.370987
2810,87.573975,-1.1430165
2811,-70.52673,2.073366
2812,-3.0254905,1.2712986
2813,252.94064,-10.452926
2814,141.37634,-4.8622313
2815,23.050808,0.1370492
2816,60.734234,-0.7363547
2817,-43.80231,1.2130933
2818,60.756214,-1.3520291
2819,52.76306,-2.4058738
2820,45.08819,-0.45670933
2821,120.21439,-4.8618197
2822,80.337456,-1.6362982
2823,-233.68454,3.4599793
2824,-43.305145,1.9464872
2825,-56.989693,1.220811
2826,90.23391,-3.1447725
2827,92.425934,-1.8955812
2828,64.89488,-1.1252683
2829,201.5881,-4.1426287
2830,99.51379,-1.3775468
2831,81.70955,-1.2374299
2832,66.23556,-1.6125491
2833,105.30825,-2.658585
2834,77.87845,-1.2331601
2835,-44.336243,1.2245507
2836,-65.72866,1.4773867
2837,-46.564045,1.7427866
2838,59.301403,-4.904736
2839,-143.15878,3.7979023
2840,-23.67512,0.016333913
2841,101.02629,-4.014969
2842,-57.34469,0.5242506
2843,203.49326,-5.6129017
2844,-33.56465,0.6693145
2845,-216.95898,4.1447725
2846,258.79248,-7.6266203
2847,150.6791,-4.431186
2848,128.70496,-2.7968998
2849,71.61455,-0.7856804
2850,98.71983,-2.349742
2851,-139.53157,2.610686
2852,-27.572851,0.632934
2853,-87.55368,1.8814751
2854,175.11417,-3.0927625
2855,127.239,-3.222335
2856,95.99472,-2.2266319
2857,107.34664,-3.6104534
2858,-39.608723,0.6049945
2859,136.5094,-2.4724646
2860,68.10084,-2.829605
2861,24.286922,-1.3626529
2862,50.1997,-0.5588348
2863,260.55762,-5.8872004
2864,-98.20828,1.5181084
2865,108.7713,-2.3032634
2866,-16.505663,1.1555151
2867,123.446495,-6.11504
2868,105.83347,-1.141732
2869,-2.5352051,0.66923714
2870,27.696466,-0.14349811
2871,47.151302,0.37522298
2872,-14.787862,0.25682554
2873,35.990093,-1.4964947
2874,-12.823418,-0.0092603145
2875,69.68705,-1.2715298
2876,171.04709,-2.8714108
2877,53.18153,-1.5980397
2878,-595.6715,2.1521497
2879,289.9767,-3.1125565
2880,-63.999134,1.7880542
2881,-40.244717,2.13483
2882,178.07907,-3.0935047
2883,66.481125,-0.866856
2884,58.08097,-1.1623349
2885,-65.86421,1.7328329
2886,132.48625,-6.00676
2887,137.11206,-3.1026254
2888,23.72121,0.7902962
2889,-93.45528,2.3336644
2890,-34.49624,1.62065
2891,34.11187,-1.2683907
2892,-126.91105,3.1638615
2893,39.43946,0.40432557
2894,81.718506,-2.3964007
2895,-41.483944,0.26263928
2896,211.349,-5.1847186
2897,-98.69976,1.7544639
2898,77.117584,-1.6325481
2899,64.91663,-2.1465302
2900,-213.60213,3.65839
2901,-147.36894,-1.3065437
2902,118.190636,-5.1249013
2903,-27.573177,-0.39653897
2904,243.84402,-8.159275
2905,9.640326,-0.3404994
2906,49.335457,-1.0274712
2907,-167.64029,2.4631379
2908,-14.908709,1.2261332
2909,-45.718105,-0.50183314
2910,226.7874,-12.177694
2911,51.70979,-0.5541381
2912,224.00574,-9.103044
2913,-148.1385,2.1174152
2914,-273.60648,3.0941544
2915,-84.64822,3.018493
2916,-223.95854,4.843065
2917,293.50787,-9.624981
2918,-22.575476,-0.34098798
2919,-188.63669,2.5248857
2920,166.67184,-6.22545
2921,-16.365503,0.12799725
2922,73.37517,-4.2284584
2923,-23.130655,-0.9001684
2924,120.345314,-2.7727387
2925,106.91927,-2.0780282
2926,125.337265,-2.5697522
2927,50.170418,-2.146906
2928,74.07023,-1.7228215
2929,35.27828,-0.6989594
2930,-130.2683,0.7390393
2931,311.36874,-9.952995
2932,77.41557,-0.7771085
2933,127.5045,-1.5532873
2934,-79.53694,2.3586252
2935,115.85339,-1.8735358
2936,-63.163673,1.74954
2937,222.7353,-5.3765397
2938,-5.052901,2.6802998
2939,-105.40757,3.2615762
2940,-234.9725,6.367232
2941,37.581917,-1.5664626
2942,-265.69818,3.8665853
2943,192.63644,-8.717601
2944,114.34033,-3.4184906
2945,-51.09618,0.87804425
2946,216.73222,-8.789877
2947,10.111269,0.15910038
2948,55.57081,-3.967109
2949,-129.46712,1.9325571
2950,196.62486,-6.700235
2951,104.992874,-3.8000362
2952,-109.16284,0.040444653
2953,149.72873,-2.9674764
2954,51.65165,-3.0864851
2955,35.941135,-1.2374197
2956,56.163147,-0.9523956
2957,111.6813,-3.7259235
2958,-171.728,2.753096
2959,21.167398,-1.9025139
2960,-17.529375,0.4676334
2961,181.90096,-8.381122
2962,-244.05656,3.1210976
2963,87.97593,-2.8967738
2964,-338.39536,3.8516293
