account_value,datadate,daily_return,Date
1217721.7944727293,20171201,-0.004408616007595456,2017-12-01
1229237.4617818708,20171204,0.00945673088993848,2017-12-04
1222811.534627505,20171205,-0.005227571851781021,2017-12-05
1223011.2685535091,20171206,0.0001633399099927324,2017-12-06
1226311.213178524,20171207,0.0026982127719215043,2017-12-07
1235127.6736051382,20171208,0.007189415159764012,2017-12-08
1235677.584553089,20171211,0.0004452259954192961,2017-12-11
1245106.6806330166,20171212,0.0076307090116374265,2017-12-12
1245419.5863406188,20171213,0.00025130835170128485,2017-12-13
1243116.750657098,20171214,-0.0018490440561379495,2017-12-14
1246664.469435215,20171215,0.002853890253061042,2017-12-15
1255038.8835603527,20171218,0.006717456324821347,2017-12-18
1254949.840733574,20171219,-7.094826140052746e-05,2017-12-19
1255040.281111647,20171220,7.206692661121394e-05,2017-12-20
1252502.6141279195,20171221,-0.0020219805068564245,2017-12-21
1254454.9413744828,20171222,0.0015587410553410397,2017-12-22
1257030.6911152068,20171226,0.0020532819918599454,2017-12-26
1259210.5038640457,20171227,0.0017340966805712288,2017-12-27
1263151.907898185,20171228,0.0031300596858465646,2017-12-28
1257525.3862793818,20171229,-0.004454350726640244,2017-12-29
1264942.753497306,20180102,0.005898383681835595,2018-01-02
1264942.753497306,20180103,0.0,2018-01-03
1277902.62568018,20180104,0.01024542189521438,2018-01-04
1299060.5879531957,20180105,0.01655678754220724,2018-01-05
1297761.5663656115,20180108,-0.000999969978021542,2018-01-08
1297761.5663656115,20180109,0.0,2018-01-09
1297761.5663656115,20180110,0.0,2018-01-10
1297761.5663656115,20180111,0.0,2018-01-11
1297761.5663656115,20180112,0.0,2018-01-12
1297761.5663656115,20180116,0.0,2018-01-16
1297761.5663656115,20180117,0.0,2018-01-17
1297761.5663656115,20180118,0.0,2018-01-18
1297761.5663656115,20180119,0.0,2018-01-19
1297761.5663656115,20180122,0.0,2018-01-22
1297761.5663656115,20180123,0.0,2018-01-23
1297761.5663656115,20180124,0.0,2018-01-24
1297761.5663656115,20180125,0.0,2018-01-25
1297761.5663656115,20180126,0.0,2018-01-26
1297761.5663656115,20180129,0.0,2018-01-29
1297761.5663656115,20180130,0.0,2018-01-30
1297761.5663656115,20180131,0.0,2018-01-31
1297761.5663656115,20180201,0.0,2018-02-01
1297761.5663656115,20180202,0.0,2018-02-02
1297761.5663656115,20180205,0.0,2018-02-05
1297761.5663656115,20180206,0.0,2018-02-06
1297761.5663656115,20180207,0.0,2018-02-07
1297761.5663656115,20180208,0.0,2018-02-08
1297761.5663656115,20180209,0.0,2018-02-09
1297761.5663656115,20180212,0.0,2018-02-12
1297761.5663656115,20180213,0.0,2018-02-13
1297761.5663656115,20180214,0.0,2018-02-14
1297761.5663656115,20180215,0.0,2018-02-15
1297761.5663656115,20180216,0.0,2018-02-16
1297761.5663656115,20180220,0.0,2018-02-20
1297761.5663656115,20180221,0.0,2018-02-21
1297761.5663656115,20180222,0.0,2018-02-22
1297761.5663656115,20180223,0.0,2018-02-23
1297761.5663656115,20180226,0.0,2018-02-26
1297761.5663656115,20180227,0.0,2018-02-27
1297761.5663656115,20180228,0.0,2018-02-28
1297761.5663656115,20180301,0.0,2018-03-01
1297761.5663656115,20180302,0.0,2018-03-02
1297761.5663656115,20180305,0.0,2018-03-05
1297761.5663656115,20180306,0.0,2018-03-06
1297761.5663656115,20180307,0.0,2018-03-07
1297761.5663656115,20180308,0.0,2018-03-08
1297761.5663656115,20180309,0.0,2018-03-09
1297761.5663656115,20180312,0.0,2018-03-12
1297761.5663656115,20180313,0.0,2018-03-13
1297761.5663656115,20180314,0.0,2018-03-14
1297761.5663656115,20180315,0.0,2018-03-15
1297761.5663656115,20180316,0.0,2018-03-16
1295669.1483373998,20180319,-0.0016123285528261144,2018-03-19
1296441.2388891825,20180320,0.0005959010081959537,2018-03-20
1296204.2532967636,20180321,-0.00018279701795187453,2018-03-21
1285754.506108465,20180322,-0.008061805970564384,2018-03-22
1276351.3674653051,20180323,-0.007313323498760127,2018-03-23
1293452.4150231162,20180326,0.013398385424048032,2018-03-26
1281880.0916403732,20180327,-0.008946848951173925,2018-03-27
1279024.0226874158,20180328,-0.002228031289028487,2018-03-28
1289803.6590327683,20180329,0.008428017108469188,2018-03-29
1270521.6064075448,20180402,-0.014949602980412702,2018-04-02
1287209.1588426621,20180403,0.013134410584564549,2018-04-03
1295839.7222913909,20180404,0.006704864853889436,2018-04-04
1295839.7222913909,20180405,0.0,2018-04-05
1281487.4559287538,20180406,-0.011075649338220916,2018-04-06
1283616.3866527958,20180409,0.0016612965770306243,2018-04-09
1302653.317239419,20180410,0.014830700811061304,2018-04-10
1293491.9385789714,20180411,-0.00703286019327265,2018-04-11
1306589.2721963162,20180412,0.010125562615978412,2018-04-12
