account_value,datadate,daily_return,Date
1315418.7271867108,20170714,0.004673906299221597,2017-07-14
1313840.5196658624,20170717,-0.001199775773470746,2017-07-17
1315546.2449291246,20170718,0.0012982742104010736,2017-07-18
1324964.90907708,20170719,0.007159508215131449,2017-07-19
1324232.594961663,20170720,-0.0005527045360975702,2017-07-20
1321163.322962515,20170721,-0.0023177740910665934,2017-07-21
1316592.9229271682,20170724,-0.0034593755033242024,2017-07-24
1316655.513626343,20170725,4.753990248995699e-05,2017-07-25
1314208.0609104058,20170726,-0.001858840593160549,2017-07-26
1313021.539813987,20170727,-0.0009028411343001697,2017-07-27
1311708.5525444322,20170728,-0.000999973899697637,2017-07-28
1311452.7150475436,20170731,-0.00019504141860804403,2017-07-31
1313198.973673202,20170801,0.0013315452441571285,2017-08-01
1314620.9346108541,20170802,0.0010828221512195757,2017-08-02
1311735.1820125354,20170803,-0.002195121439453551,2017-08-03
1316195.77931216,20170804,0.0034005318762442283,2017-08-04
1318685.891340482,20170807,0.0018919009371261009,2017-08-07
1318313.2428933477,20170808,-0.00028259075916514664,2017-08-08
1314337.3041319568,20170809,-0.0030159287125606227,2017-08-09
1294459.5568632379,20170810,-0.015123779265967752,2017-08-10
1295533.7986227386,20170811,0.0008298766491430243,2017-08-11
1304278.638062277,20170814,0.006749989424309044,2017-08-14
1307608.1489352824,20170815,0.002552760411649313,2017-08-15
1306429.292374317,20170816,-0.0009015365665357988,2017-08-16
1289484.9339792784,20170817,-0.01296997739865724,2017-08-17
1285854.736870626,20170818,-0.002815230339644148,2017-08-18
1289375.3043450955,20170821,0.002737920057002352,2017-08-21
1303853.7131146158,20170822,0.011229010452371124,2017-08-22
1298254.991454907,20170823,-0.004293979917681656,2017-08-23
1295809.112554345,20170824,-0.001883974193560345,2017-08-24
1297109.6151360793,20170825,0.0010036220374856075,2017-08-25
1301271.3393763602,20170828,0.00320845994179475,2017-08-28
1302560.2372544485,20170829,0.0009904912519673736,2017-08-29
1305385.2662968077,20170830,0.002168827944812657,2017-08-30
1318505.3404375936,20170831,0.010050729450935103,2017-08-31
1321925.9189216895,20170901,0.0025942848915276873,2017-09-01
1301408.9989023942,20170905,-0.015520476394041194,2017-09-05
1302568.7701489765,20170906,0.0008911658422221524,2017-09-06
1301544.4289583531,20170907,-0.0007864008519919974,2017-09-07
1297578.6540020315,20170908,-0.0030469762445953785,2017-09-08
1321716.5868937671,20170911,0.018602288822560764,2017-09-11
1328158.9379596058,20170912,0.004874230322688966,2017-09-12
1331709.3963421395,20170913,0.0026732180020472285,2017-09-13
1334289.2704859136,20170914,0.0019372651051801082,2017-09-14
1339509.548417117,20170915,0.003912403439549683,2017-09-15
1340223.9405010429,20170918,0.0005333236218958426,2017-09-18
1340690.5814326913,20170919,0.00034818131324687585,2017-09-19
1336290.649227509,20170920,-0.003281840169623962,2017-09-20
